id,prompt
623,"Give the bowl to me"
624,"Robot please greet Charlie at the dining table and guide him to his cab"
625,"Locate the drinks in the dining room"
626,"Could you please tell me how many people in the living room are women"
627,"Deliver the cloth to me"
628,"Robot please take Robert to the entrance, you may find him at the dishwasher"
629,"Robot please go to the exit, meet Michael, and follow him"
630,"Robot please meet Linda at the exit, follow her, and go to the living room"
631,"Contact Linda at the back door and introduce her to all the people in the corridor."
632,"Meet Jennifer at the dishwasher and take her to the end table"
633,"The dining room"
634,"Follow Robin"
635,"Go to the dishwasher, meet Alex, and follow her"
636,"Could you please Tell me the name of the person in the corridor"
637,"Follow Skyler from the dishwasher to the dining room"
638,"Please navigate to the end table, find the tray, and place it on the side table"
639,"Could you escort Jennifer to the couch, you can find her at the entrance"
640,"Bring me the paprika from the bookcase"
641,"Meet Robin at the bed and follow him to the bedroom"
642,"Could you please navigate to the bedroom, find a person waving, and tell the time"
643,"Robot please take the cascade pod from the counter and deliver it to me"
644,"Go to the dishwasher, meet Francis, and take her to the bookcase"
645,"Could you go to the desk, meet James, and follow him"
646,"Could you bring me the object above the paprika from the end table"
647,"Could you please lead Charlie to the entrance"
648,"Please meet Skyler at the sink, follow her, and go to the corridor"
649,"Follow Robert from the exit to the corridor"
650,"Dump the litter"
651,"Follow Linda from the bed to the dining room"
652,"Please give me the snacks"
653,"Could you give me the object on top of the fork from the counter"
654,"Follow Jennifer from the desk to the bedroom"
655,"Distribute snacks to all the guests in the bedroom."
656,"Meet James at the entrance, follow him, and go to the dining room"
657,"Please bring the potato chips to the end table"
658,"Find Michael at the end table and introduce it to Francis at the end table"
659,"Accompany James to the bed, you will find him at the desk"
660,"Meet Robin at the desk and escort her to the couch"
661,"Greet Linda at the dishwasher and introduce it to Robin at the dining table"
662,"Could you bring the orange from the living room to the dining table"
663,"Greet Francis at the exit and ask her to leave"
664,"The dining room"
665,"Please meet Jennifer at the dining table, follow her, and go to the corridor"
666,"Meet James at the entrance, follow him, and go to the corridor"
667,"Could you please accompany Francis from the dining table to the desk"
668,"Deliver drinks to everyone in the dining room."
669,"Tell me how many snacks there are on the counter"
670,"Follow Alex from the couch to the kitchen"
671,"Meet Elizabeth at the dining table, follow her, and go to the bedroom"
672,"Escort Francis to the end table"
673,"Could you please give me the biggest fruits from the dining table"
674,"Follow Skyler"
675,"Give the cloth to the person pointing to the left in the dining room"
676,"Go to the exit, meet Skyler, and lead him to the bed"
677,"Greet Robert at the main entrance and introduce him to all the guests in the living room."
678,"Tell me what's the largest containers on the storage table"
679,"Could you meet Elizabeth at the desk and follow her to the corridor"
680,"Take Patricia from the sink to the dining table"
681,"Could you please Tell me how many cloth there are on the sink"
682,"Tell me the pose of the person at the exit"
683,"Go to the end table, find the cloth, and place it on the storage table"
684,"Could you bring me the orange from the side table"
685,"Accompany William to the desk"
686,"Could you give me the left most object from the desk"
687,"Go to the entrance, meet Mary, and guide her to the dishwasher"
688,"Bring the bowl to me"
689,"Navigate to the exit, meet Skyler, and accompany him to the dining table"
690,"Could you please take the bowl from the side table and deliver it to Charlie at the dishwasher"
691,"Dump the garbage"
692,"Could you meet James at the desk, follow him, and escort him back"
693,"Could you please meet Robin at the end table, follow him, and escort him back"
694,"Accompany John to the couch, you may find him at the dishwasher"
695,"Tell me how many people in the corridor are girls"
696,"Take Alex to the dishwasher, you will find her at the desk"
697,"Please deliver the bowl to the person pointing to the left in the bedroom"
698,"Look for a person raising their right arm in the dining room and say your team's affiliation"
699,"Please follow Elizabeth"
700,"Meet Francis at the end table, follow him, and lead him back"
701,"Go to the couch, meet Robin, and follow him"
702,"Robot please give me the right most object from the bookcase"
703,"Meet Mary and lead her"
704,"Take the spoon to the desk"
705,"Give me the tray"
706,"Meet Charlie at the dishwasher and lead her to the end table"
707,"Face William at the sink and ask him to leave"
708,"Could you guide Alex from the dishwasher to the entrance"
709,"Please bring me the food"
710,"Could you meet James at the couch, follow him, and navigate to the dining room"
711,"Could you give me the object under the paprika from the bookcase"
712,"Contact Mary at the couch and introduce it to William at the exit"
713,"Could you please the dining room"
714,"Follow Jennifer"
715,"Look for the containers in the dining room"
716,"Face Francis at the dishwasher and ask her to leave"
717,"Give snacks to everyone in the corridor."
718,"Please navigate to the couch, meet William, and take him to the end table"
719,"Robot please Tell me the pose of the person at the dishwasher"
720,"Meet Skyler at the bed, follow her, and navigate to the bedroom"
721,"Find the tray in the dining room"
722,"Tell me the name of the person at the end table"
723,"Meet Elizabeth at the end table, follow her, and take her back"
724,"Tell me the gender of the person at the desk"
725,"Meet Charlie and lead him"
726,"Take Michael to the desk, you can find him at the desk"
727,"Could you meet Robin at the bed and follow her to the corridor"
728,"Go to the sink, look for the tray, and put it on the dining table"
729,"Tell me what's the biggest snacks on the end table"
730,"Escort Linda from the couch to the exit"
731,"Tell me how many people in the bedroom are sitting"
732,"Follow Robert from the desk to the corridor"
733,"Please meet Mary at the desk, follow her, and guide her back"
734,"Robot please give me the smallest object from the end table"
735,"Face Skyler at the bed and escort him to his taxi"
736,"Robot please greet Patricia at the exit and introduce it to Elizabeth at the sink"
737,"Robot please meet William at the desk and follow him"
738,"Guide Alex to the couch, you can find her at the exit"
739,"Meet William at the entrance, follow him, and go to the living room"
740,"Robot please locate a man in the living room and tell something about yourself"
741,"Robot please navigate to the exit, meet Robert, and escort him"
742,"Meet James at the exit, follow him, and accompany him back"
743,"Could you meet Alex at the entrance and follow him"
744,"Meet Alex at the sink, follow him, and navigate to the kitchen"
745,"The dining room"
746,"Look for the fruits in the bedroom"
747,"Bring me the paprika from the dining table"
748,"Meet James at the dishwasher, follow him, and take him back"
